"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Antenna ID","Antenna Group Name","Antenna Group Configuration Value","Antenna Group Sort Value","Event Site Code Value","Event Release Date Time Value","Event Date Time Value","CTH Count"
"3D9.1C2D58B8A9","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/18/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/18/2010","NA","NA","0","NA","LGRLDR","6/18/2010 9:16:00 AM","6/18/2010 9:16:00 AM","1"
"3D9.1C2D58B8A9","Observation","ESS - EFSF Salmon River at Parks Cr.","7/12/2010","","","A3","UPPER IN-STREAM ARRAY","100","A","ESS","","7/12/2010 2:50:24 PM","1"
"3D9.1C2D58B8A9","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","02","WEIR 733","140","1","GRA","","6/18/2010 12:01:15 PM","1"
"3D9.1C2D58B8A9","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","04","WEIR 732","140","2","GRA","","6/18/2010 12:01:00 PM","1"
"3D9.1C2D58B8A9","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","06","WEIR 731","140","3","GRA","","6/18/2010 12:00:47 PM","1"
"3D9.1C2D58B8A9","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","08","WEIR 730","140","4","GRA","","6/18/2010 12:00:30 PM","1"
"3D9.1C2D58B8A9","Observation","SFG - SF Salmon at Guard Station Br.","7/3/2010","","","A1","IN-STREAM ARRAY","100","A","SFG","","7/3/2010 8:43:39 AM","1"
"3D9.1C2D58B8B4","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","NA","NA","0","NA","LGRLDR","6/19/2010 7:59:00 AM","6/19/2010 7:59:00 AM","1"
"3D9.1C2D58B8B4","Observation","ESS - EFSF Salmon River at Parks Cr.","7/12/2010","","","A3","UPPER IN-STREAM ARRAY","100","A","ESS","","7/12/2010 4:39:56 PM","1"
"3D9.1C2D58B8B4","Observation","ESS - EFSF Salmon River at Parks Cr.","7/12/2010","","","B3","LOWER IN-STREAM ARRAY","100","B","ESS","","7/12/2010 3:49:23 PM","1"
"3D9.1C2D58B8B4","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","02","WEIR 733","140","1","GRA","","6/19/2010 10:46:59 AM","1"
"3D9.1C2D58B8B4","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","04","WEIR 732","140","2","GRA","","6/19/2010 10:46:47 AM","1"
"3D9.1C2D58B8B4","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","06","WEIR 731","140","3","GRA","","6/19/2010 10:46:35 AM","1"
"3D9.1C2D58B8B4","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","08","WEIR 730","140","4","GRA","","6/19/2010 10:46:09 AM","1"
"3D9.1C2D58B8B4","Observation","SFG - SF Salmon at Guard Station Br.","7/6/2010","","","A3","IN-STREAM ARRAY","100","A","SFG","","7/6/2010 4:18:53 PM","1"
"3D9.1C2D58B910","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","NA","NA","0","NA","LGRLDR","6/19/2010 7:59:00 AM","6/19/2010 7:59:00 AM","1"
"3D9.1C2D58B910","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","02","WEIR 733","140","1","GRA","","6/19/2010 10:05:00 AM","1"
"3D9.1C2D58B910","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","04","WEIR 732","140","2","GRA","","6/19/2010 10:04:51 AM","1"
"3D9.1C2D58B910","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","06","WEIR 731","140","3","GRA","","6/19/2010 10:04:05 AM","1"
"3D9.1C2D58B910","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","08","WEIR 730","140","4","GRA","","6/19/2010 10:03:55 AM","1"
"3D9.1C2D58B910","Observation","KRS - SF Salmon River at Krassel Cr.","7/7/2010","","","04","IN-RIVER PASS-OVER MUX ARRAY","100","1","KRS","","7/7/2010 8:14:51 AM","1"
"3D9.1C2D58B910","Observation","SFG - SF Salmon at Guard Station Br.","7/2/2010","","","A1","IN-STREAM ARRAY","100","A","SFG","","7/2/2010 7:09:56 PM","1"
"3D9.1C2D58B910","Observation","STR - SF Salmon Satellite Facility","7/18/2010","","","A1","DAMBOARD 1 - ORIFICE","100","1","STR","","7/18/2010 4:17:05 AM","1"
"3D9.1C2D58B910","Observation","STR - SF Salmon Satellite Facility","7/18/2010","","","A1","DAMBOARD 1 - ORIFICE","100","1","STR","","7/18/2010 4:23:36 AM","1"
"3D9.1C2D58B910","Observation","STR - SF Salmon Satellite Facility","7/18/2010","","","A1","DAMBOARD 1 - ORIFICE","100","1","STR","","7/18/2010 4:31:24 AM","1"
"3D9.1C2D58B910","Observation","STR - SF Salmon Satellite Facility","7/18/2010","","","A3","DAMBOARD 4 - ORIFICE","100","3","STR","","7/18/2010 4:13:13 AM","1"
"3D9.1C2D58B910","Recapture","SALRSF - South Fork Salmon River","6/23/2010","SALRSF - South Fork Salmon River","7/19/2010","NA","NA","0","NA","SALRSF","7/19/2010 12:00:00 AM","6/23/2010 12:01:00 PM","1"
"3D9.1C2D58BB38","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/15/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/15/2010","NA","NA","0","NA","LGRLDR","6/15/2010 8:58:00 AM","6/15/2010 8:58:00 AM","1"
"3D9.1C2D58BB38","Observation","GRA - Lower Granite Dam Adult","6/15/2010","","","02","WEIR 733","140","1","GRA","","6/15/2010 2:55:19 PM","1"
"3D9.1C2D58BB38","Observation","GRA - Lower Granite Dam Adult","6/15/2010","","","04","WEIR 732","140","2","GRA","","6/15/2010 2:54:57 PM","1"
"3D9.1C2D58BB38","Observation","GRA - Lower Granite Dam Adult","6/15/2010","","","06","WEIR 731","140","3","GRA","","6/15/2010 2:54:36 PM","1"
"3D9.1C2D58BB38","Observation","GRA - Lower Granite Dam Adult","6/15/2010","","","08","WEIR 730","140","4","GRA","","6/15/2010 2:54:13 PM","1"
"3D9.1C2D58BB38","Observation","KRS - SF Salmon River at Krassel Cr.","7/4/2010","","","04","IN-RIVER PASS-OVER MUX ARRAY","100","1","KRS","","7/4/2010 4:30:59 AM","1"
"3D9.1C2D58BB3C","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/27/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/27/2010","NA","NA","0","NA","LGRLDR","5/27/2010 9:19:00 AM","5/27/2010 9:19:00 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","02","WEIR 733","140","1","GRA","","5/27/2010 10:56:14 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","04","WEIR 732","140","2","GRA","","5/27/2010 10:55:59 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","05","WEIR 731","140","3","GRA","","5/27/2010 10:55:50 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","08","WEIR 730","140","4","GRA","","5/27/2010 10:54:54 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/31/2010","","","02","WEIR 733","140","1","GRA","","5/31/2010 10:28:29 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/31/2010","","","04","WEIR 732","140","2","GRA","","5/31/2010 10:27:10 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/31/2010","","","06","WEIR 731","140","3","GRA","","5/31/2010 10:26:00 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/31/2010","","","08","WEIR 730","140","4","GRA","","5/31/2010 10:25:43 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/31/2010","","","22","ISO EAST","140","8","GRA","","5/31/2010 9:31:23 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/31/2010","","","24","ISO EAST","140","8","GRA","","5/31/2010 9:31:22 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/31/2010","","","26","ISO EAST","140","8","GRA","","5/31/2010 9:31:22 AM","1"
"3D9.1C2D58BB3C","Observation","GRA - Lower Granite Dam Adult","5/31/2010","","","28","ISO EAST","140","8","GRA","","5/31/2010 9:31:22 AM","1"
"3D9.1C2D58BB46","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2010","NA","NA","0","NA","LGRLDR","6/14/2010 7:55:00 AM","6/14/2010 7:55:00 AM","1"
"3D9.1C2D58BB46","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","02","WEIR 733","140","1","GRA","","6/14/2010 1:33:25 PM","1"
"3D9.1C2D58BB46","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","04","WEIR 732","140","2","GRA","","6/14/2010 1:33:00 PM","1"
"3D9.1C2D58BB46","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","06","WEIR 731","140","3","GRA","","6/14/2010 1:32:49 PM","1"
"3D9.1C2D58BB46","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","07","WEIR 730","140","4","GRA","","6/14/2010 1:32:09 PM","1"
"3D9.1C2D58BB46","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","08","WEIR 730","140","4","GRA","","6/14/2010 1:29:44 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","8/31/2010","","","01","Upstream Array","110","1","VC1","","8/31/2010 5:22:19 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","8/31/2010","","","01","Upstream Array","110","1","VC1","","8/31/2010 6:41:27 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","8/31/2010","","","02","Upstream Array","110","1","VC1","","8/31/2010 5:34:43 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","8/31/2010","","","02","Upstream Array","110","1","VC1","","8/31/2010 9:40:48 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","8/31/2010","","","04","Downstream Array","110","2","VC1","","8/31/2010 3:10:56 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","8/31/2010","","","04","Downstream Array","110","2","VC1","","8/31/2010 5:38:23 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","8/31/2010","","","04","Downstream Array","110","2","VC1","","8/31/2010 9:40:37 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/1/2010","","","01","Upstream Array","110","1","VC1","","9/1/2010 1:13:45 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/1/2010","","","01","Upstream Array","110","1","VC1","","9/1/2010 5:42:51 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/1/2010","","","02","Upstream Array","110","1","VC1","","9/1/2010 1:22:10 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/1/2010","","","02","Upstream Array","110","1","VC1","","9/1/2010 4:50:08 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/1/2010","","","02","Upstream Array","110","1","VC1","","9/1/2010 6:18:18 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/1/2010","","","03","Downstream Array","110","2","VC1","","9/1/2010 1:21:54 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/1/2010","","","03","Downstream Array","110","2","VC1","","9/1/2010 6:18:05 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","01","Upstream Array","110","1","VC1","","9/4/2010 12:46:17 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","01","Upstream Array","110","1","VC1","","9/4/2010 4:50:04 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","02","Upstream Array","110","1","VC1","","9/4/2010 3:08:57 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","02","Upstream Array","110","1","VC1","","9/4/2010 4:51:38 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","02","Upstream Array","110","1","VC1","","9/4/2010 11:57:08 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","02","Upstream Array","110","1","VC1","","9/4/2010 2:52:21 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","02","Upstream Array","110","1","VC1","","9/4/2010 5:05:18 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","03","Downstream Array","110","2","VC1","","9/4/2010 3:09:13 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","03","Downstream Array","110","2","VC1","","9/4/2010 12:45:44 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","03","Downstream Array","110","2","VC1","","9/4/2010 2:51:57 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","03","Downstream Array","110","2","VC1","","9/4/2010 5:45:39 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","04","Downstream Array","110","2","VC1","","9/4/2010 4:51:26 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","04","Downstream Array","110","2","VC1","","9/4/2010 11:57:21 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/4/2010","","","04","Downstream Array","110","2","VC1","","9/4/2010 6:08:26 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/5/2010","","","01","Upstream Array","110","1","VC1","","9/5/2010 1:51:14 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/5/2010","","","01","Upstream Array","110","1","VC1","","9/5/2010 3:15:31 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/5/2010","","","03","Downstream Array","110","2","VC1","","9/5/2010 3:10:34 PM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/7/2010","","","01","Upstream Array","110","1","VC1","","9/7/2010 3:01:57 AM","1"
"3D9.1C2D58BB46","Observation","VC1 - Valley Creek, Upstream Site","9/11/2010","","","01","Upstream Array","110","1","VC1","","9/11/2010 5:50:42 AM","1"
"3D9.1C2D58BB46","Observation","VC2 - Valley Creek, Downstream Site","8/30/2010","","","02","UPSTREAM 3-ANTENNA ARRAY","120","1","VC2","","8/30/2010 12:22:44 AM","1"
"3D9.1C2D58BB46","Observation","VC2 - Valley Creek, Downstream Site","8/30/2010","","","05","DOWNSTREAM 3-ANTENNA ARRAY","120","2","VC2","","8/30/2010 12:22:35 AM","1"
"3D9.1C2D58BB46","Observation","VC2 - Valley Creek, Downstream Site","8/31/2010","","","02","UPSTREAM 3-ANTENNA ARRAY","120","1","VC2","","8/31/2010 10:45:06 PM","1"
"3D9.1C2D58BB46","Observation","VC2 - Valley Creek, Downstream Site","8/31/2010","","","03","UPSTREAM 3-ANTENNA ARRAY","120","1","VC2","","8/31/2010 10:40:25 PM","1"
"3D9.1C2D58BB46","Observation","VC2 - Valley Creek, Downstream Site","8/31/2010","","","05","DOWNSTREAM 3-ANTENNA ARRAY","120","2","VC2","","8/31/2010 10:44:02 PM","1"
"3D9.1C2D58BB46","Observation","VC2 - Valley Creek, Downstream Site","8/31/2010","","","06","DOWNSTREAM 3-ANTENNA ARRAY","120","2","VC2","","8/31/2010 10:44:04 PM","1"
"3D9.1C2D58BB63","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2010","NA","NA","0","NA","LGRLDR","6/21/2010 7:49:00 AM","6/21/2010 7:49:00 AM","1"
"3D9.1C2D58BB63","Observation","GRA - Lower Granite Dam Adult","6/21/2010","","","02","WEIR 733","140","1","GRA","","6/21/2010 11:04:39 AM","1"
"3D9.1C2D58BB63","Observation","GRA - Lower Granite Dam Adult","6/21/2010","","","04","WEIR 732","140","2","GRA","","6/21/2010 11:04:30 AM","1"
"3D9.1C2D58BB63","Observation","GRA - Lower Granite Dam Adult","6/21/2010","","","06","WEIR 731","140","3","GRA","","6/21/2010 11:04:19 AM","1"
"3D9.1C2D58BB63","Observation","GRA - Lower Granite Dam Adult","6/21/2010","","","07","WEIR 730","140","4","GRA","","6/21/2010 11:03:52 AM","1"
"3D9.1C2D58BB63","Observation","SFG - SF Salmon at Guard Station Br.","7/3/2010","","","A1","IN-STREAM ARRAY","100","A","SFG","","7/3/2010 4:35:41 AM","1"
"3D9.1C2D58BB63","Observation","STR - SF Salmon Satellite Facility","8/25/2010","","","A1","DAMBOARD 1 - ORIFICE","100","1","STR","","8/25/2010 5:45:45 AM","1"
"3D9.1C2D58BB63","Observation","STR - SF Salmon Satellite Facility","8/25/2010","","","A1","DAMBOARD 1 - ORIFICE","100","1","STR","","8/25/2010 6:25:40 AM","1"
"3D9.1C2D58BB63","Observation","STR - SF Salmon Satellite Facility","8/25/2010","","","A2","DAMBOARD 1 - OVERFLOW","100","2","STR","","8/25/2010 6:34:51 AM","1"
"3D9.1C2D58BB63","Observation","STR - SF Salmon Satellite Facility","8/25/2010","","","A2","DAMBOARD 1 - OVERFLOW","100","2","STR","","8/25/2010 6:46:13 AM","1"
"3D9.1C2D58BB63","Observation","STR - SF Salmon Satellite Facility","8/25/2010","","","A3","DAMBOARD 4 - ORIFICE","100","3","STR","","8/25/2010 5:36:47 AM","1"
"3D9.1C2D58BB63","Recapture","SALRSF - South Fork Salmon River","6/23/2010","SALRSF - South Fork Salmon River","8/26/2010","NA","NA","0","NA","SALRSF","8/26/2010 12:00:00 AM","6/23/2010 12:01:00 PM","1"
"3D9.1C2D58BC3B","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","NA","NA","0","NA","LGRLDR","6/17/2010 9:02:00 AM","6/17/2010 9:02:00 AM","1"
"3D9.1C2D58BC3B","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","02","WEIR 733","140","1","GRA","","6/17/2010 9:32:59 AM","1"
"3D9.1C2D58BC3B","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","04","WEIR 732","140","2","GRA","","6/17/2010 9:32:42 AM","1"
"3D9.1C2D58BC3B","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","06","WEIR 731","140","3","GRA","","6/17/2010 9:32:31 AM","1"
"3D9.1C2D58BC3B","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","08","WEIR 730","140","4","GRA","","6/17/2010 9:31:53 AM","1"
"3D9.1C2D58BC65","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/18/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/18/2010","NA","NA","0","NA","LGRLDR","6/18/2010 9:16:00 AM","6/18/2010 9:16:00 AM","1"
"3D9.1C2D58BC65","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","02","WEIR 733","140","1","GRA","","6/18/2010 10:57:28 AM","1"
"3D9.1C2D58BC65","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","04","WEIR 732","140","2","GRA","","6/18/2010 10:56:49 AM","1"
"3D9.1C2D58BC65","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","06","WEIR 731","140","3","GRA","","6/18/2010 10:56:34 AM","1"
"3D9.1C2D58BC65","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","08","WEIR 730","140","4","GRA","","6/18/2010 10:56:14 AM","1"
"3D9.1C2D58BE1C","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","NA","NA","0","NA","LGRLDR","6/17/2010 9:02:00 AM","6/17/2010 9:02:00 AM","1"
"3D9.1C2D58BE1C","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","02","WEIR 733","140","1","GRA","","6/17/2010 1:11:27 PM","1"
"3D9.1C2D58BE1C","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","04","WEIR 732","140","2","GRA","","6/17/2010 1:11:12 PM","1"
"3D9.1C2D58BE1C","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","06","WEIR 731","140","3","GRA","","6/17/2010 1:10:59 PM","1"
"3D9.1C2D58BE1C","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","08","WEIR 730","140","4","GRA","","6/17/2010 1:10:49 PM","1"
"3D9.1C2D58BE1C","Observation","SFG - SF Salmon at Guard Station Br.","7/1/2010","","","A1","IN-STREAM ARRAY","100","A","SFG","","7/1/2010 4:33:32 AM","1"
"3D9.1C2D58BE1C","Observation","ZEN - Secesh River at Zena Cr. Ranch","7/3/2010","","","A1","UPPER IN-STREAM ARRAY","100","A","ZEN","","7/3/2010 8:25:41 PM","1"
"3D9.1C2D58BE1C","Observation","ZEN - Secesh River at Zena Cr. Ranch","7/3/2010","","","B2","LOWER IN-STREAM ARRAY","100","B","ZEN","","7/3/2010 8:13:06 PM","1"
"3D9.1C2D58BE47","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","NA","NA","0","NA","LGRLDR","6/17/2010 9:02:00 AM","6/17/2010 9:02:00 AM","1"
"3D9.1C2D58BE47","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","02","WEIR 733","140","1","GRA","","6/17/2010 2:53:12 PM","1"
"3D9.1C2D58BE47","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","04","WEIR 732","140","2","GRA","","6/17/2010 2:53:03 PM","1"
"3D9.1C2D58BE47","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","06","WEIR 731","140","3","GRA","","6/17/2010 2:52:53 PM","1"
"3D9.1C2D58BE47","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","08","WEIR 730","140","4","GRA","","6/17/2010 2:52:14 PM","1"
"3D9.1C2D58BE47","Observation","KRS - SF Salmon River at Krassel Cr.","7/6/2010","","","04","IN-RIVER PASS-OVER MUX ARRAY","100","1","KRS","","7/6/2010 4:15:04 PM","1"
"3D9.1C2D58BEA2","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","NA","NA","0","NA","LGRLDR","6/19/2010 7:59:00 AM","6/19/2010 7:59:00 AM","1"
"3D9.1C2D58BEA2","Observation","ESS - EFSF Salmon River at Parks Cr.","7/26/2010","","","B3","LOWER IN-STREAM ARRAY","100","B","ESS","","7/26/2010 5:25:29 PM","1"
"3D9.1C2D58BEA2","Observation","ESS - EFSF Salmon River at Parks Cr.","7/26/2010","","","B3","LOWER IN-STREAM ARRAY","100","B","ESS","","7/26/2010 5:29:21 PM","1"
"3D9.1C2D58BEA2","Observation","ESS - EFSF Salmon River at Parks Cr.","7/26/2010","","","B3","LOWER IN-STREAM ARRAY","100","B","ESS","","7/26/2010 5:52:28 PM","1"
"3D9.1C2D58BEA2","Observation","ESS - EFSF Salmon River at Parks Cr.","7/26/2010","","","B4","LOWER IN-STREAM ARRAY","100","B","ESS","","7/26/2010 5:31:54 PM","1"
"3D9.1C2D58BEA2","Observation","ESS - EFSF Salmon River at Parks Cr.","8/1/2010","","","A2","UPPER IN-STREAM ARRAY","100","A","ESS","","8/1/2010 8:28:45 AM","1"
"3D9.1C2D58BEA2","Observation","ESS - EFSF Salmon River at Parks Cr.","8/6/2010","","","A2","UPPER IN-STREAM ARRAY","100","A","ESS","","8/6/2010 10:45:57 PM","1"
"3D9.1C2D58BEA2","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","02","WEIR 733","140","1","GRA","","6/19/2010 10:42:57 AM","1"
"3D9.1C2D58BEA2","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","04","WEIR 732","140","2","GRA","","6/19/2010 10:42:44 AM","1"
"3D9.1C2D58BEA2","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","06","WEIR 731","140","3","GRA","","6/19/2010 10:42:19 AM","1"
"3D9.1C2D58BEA2","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","08","WEIR 730","140","4","GRA","","6/19/2010 10:42:09 AM","1"
"3D9.1C2D58BEA2","Observation","SFG - SF Salmon at Guard Station Br.","7/4/2010","","","A2","IN-STREAM ARRAY","100","A","SFG","","7/4/2010 5:05:19 PM","1"
"3D9.1C2D58BEA2","Passive Recapture","JOHNSC - Johnson Creek","8/1/2010","JOHNSC - Johnson Creek","8/19/2010","NA","NA","0","NA","JOHNSC","8/19/2010 7:47:00 PM","8/1/2010 12:00:00 AM","1"
"3D9.1C2D58BEA2","Recapture","JOHNSC - Johnson Creek","7/1/2010","JOHNSC - Johnson Creek","8/20/2010","NA","NA","0","NA","JOHNSC","8/20/2010 12:00:00 AM","7/1/2010 12:00:00 AM","1"
"3D9.1C2D58BED2","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","NA","NA","0","NA","LGRLDR","6/19/2010 7:59:00 AM","6/19/2010 7:59:00 AM","1"
"3D9.1C2D58BED2","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","02","WEIR 733","140","1","GRA","","6/19/2010 11:30:21 AM","1"
"3D9.1C2D58BED2","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","04","WEIR 732","140","2","GRA","","6/19/2010 11:30:09 AM","1"
"3D9.1C2D58BED2","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","06","WEIR 731","140","3","GRA","","6/19/2010 11:29:54 AM","1"
"3D9.1C2D58BED2","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","08","WEIR 730","140","4","GRA","","6/19/2010 11:29:38 AM","1"
"3D9.1C2D58BED2","Observation","SFG - SF Salmon at Guard Station Br.","7/2/2010","","","A1","IN-STREAM ARRAY","100","A","SFG","","7/2/2010 4:42:05 PM","1"
"3D9.1C2D58BED6","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/18/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/18/2010","NA","NA","0","NA","LGRLDR","6/18/2010 9:16:00 AM","6/18/2010 9:16:00 AM","1"
"3D9.1C2D58BED6","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","02","WEIR 733","140","1","GRA","","6/18/2010 12:29:46 PM","1"
"3D9.1C2D58BED6","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","04","WEIR 732","140","2","GRA","","6/18/2010 12:28:44 PM","1"
"3D9.1C2D58BED6","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","06","WEIR 731","140","3","GRA","","6/18/2010 12:28:23 PM","1"
